order_id,order_date,region,country,category,product,customer_segment,sales_rep,quantity,unit_price,discount,revenue
100002,2024-08-25,Asia Pacific,Singapore,Software,Security Suite,SMB,F. Larsson,2,389.33,0.02,694.41
100291,2024-08-25,Europe,Germany,Office Supplies,Pen Set,SMB,A. Fischer,2,13.91,0.04,24.3
100757,2024-08-26,North America,United States,Software,Security Suite,SMB,C. Okafor,3,394.29,0.05,1022.59
100541,2024-08-27,Latin America,Chile,Electronics,Smartphone,Enterprise,D. Rossi,16,722.11,0.18,8621.42
100392,2024-08-28,Latin America,Chile,Furniture,Bookshelf,SMB,B. Nguyen,1,170.33,0.18,127.1
100981,2024-08-30,Europe,France,Electronics,Smartphone,Consumer,C. Okafor,4,687.3,0.01,2476.75
100218,2024-08-30,Europe,France,Electronics,Headphones,Consumer,C. Okafor,2,135.71,0.0,246.99
100171,2024-08-30,Europe,United Kingdom,Furniture,Standing Desk,Consumer,A. Fischer,5,467.5,0.07,1978.23
101371,2024-08-31,Europe,Germany,Office Supplies,Pen Set,Enterprise,B. Nguyen,11,15.59,0.12,137.33
100785,2024-08-31,Latin America,Argentina,Furniture,Bookshelf,SMB,D. Rossi,3,136.83,0.15,317.51
100990,2024-09-01,Europe,Germany,Electronics,Laptop,Consumer,B. Nguyen,1,969.35,0.01,810.06
100336,2024-09-01,Asia Pacific,India,Electronics,Headphones,SMB,E. Haddad,2,123.03,0.0,207.7
100388,2024-09-03,North America,United States,Furniture,Standing Desk,SMB,D. Rossi,1,449.81,0.1,341.72
100409,2024-09-03,North America,United States,Electronics,Headphones,SMB,F. Larsson,2,134.83,0.08,209.41
101194,2024-09-03,Asia Pacific,Singapore,Electronics,Smartphone,Consumer,D. Rossi,2,717.55,0.09,1102.36
100734,2024-09-03,Asia Pacific,Singapore,Furniture,Bookshelf,SMB,B. Nguyen,3,161.04,0.11,362.95
100673,2024-09-04,Asia Pacific,India,Software,CRM License,Enterprise,A. Fischer,12,347.15,0.13,3059.28
101358,2024-09-04,Latin America,Chile,Software,Analytics Suite,SMB,B. Nguyen,5,672.18,0.14,2439.81
100560,2024-09-04,North America,Mexico,Electronics,Headphones,SMB,C. Okafor,5,130.56,0.07,512.47
101165,2024-09-04,North America,Mexico,Electronics,Headphones,Enterprise,B. Nguyen,7,139.34,0.06,773.93
100407,2024-09-05,North America,Canada,Software,Analytics Suite,SMB,C. Okafor,5,596.96,0.09,2292.76
100753,2024-09-05,Europe,Italy,Electronics,Headphones,Enterprise,F. Larsson,11,127.02,0.12,1037.89
100680,2024-09-05,North America,United States,Furniture,Office Chair,SMB,A. Fischer,7,225.99,0.1,1201.8
100085,2024-09-06,Asia Pacific,Japan,Office Supplies,Notebook,Enterprise,A. Fischer,8,8.21,0.12,48.79
100275,2024-09-06,North America,Canada,Office Supplies,Notebook,SMB,B. Nguyen,3,8.24,0.1,18.78
100948,2024-09-06,Asia Pacific,Australia,Electronics,Headphones,Enterprise,E. Haddad,9,128.22,0.19,789.01
101269,2024-09-06,North America,Canada,Office Supplies,Stapler,SMB,C. Okafor,9,10.94,0.0,83.11
100270,2024-09-06,Europe,France,Software,Security Suite,Consumer,F. Larsson,2,423.43,0.0,714.85
100943,2024-09-07,Asia Pacific,Singapore,Software,Analytics Suite,SMB,C. Okafor,3,583.2,0.07,1373.48
100717,2024-09-07,Europe,Germany,Electronics,Monitor,SMB,F. Larsson,5,253.8,0.02,1049.76
101053,2024-09-07,North America,United States,Electronics,Headphones,SMB,E. Haddad,5,132.74,0.03,543.43
101046,2024-09-07,Europe,United Kingdom,Office Supplies,Notebook,Enterprise,E. Haddad,7,8.28,0.14,42.08
101310,2024-09-08,Europe,United Kingdom,Electronics,Smartphone,Enterprise,E. Haddad,15,717.05,0.22,7081.69
101345,2024-09-08,Latin America,Argentina,Electronics,Smartphone,SMB,B. Nguyen,6,749.07,0.07,3528.24
100508,2024-09-09,Europe,Italy,Furniture,Bookshelf,SMB,E. Haddad,5,165.59,0.06,656.95
100980,2024-09-09,North America,United States,Office Supplies,Notebook,SMB,F. Larsson,3,8.62,0.0,21.83
101268,2024-09-09,Europe,Germany,Electronics,Smartphone,SMB,E. Haddad,4,720.95,0.11,2166.49
100436,2024-09-10,Europe,Spain,Software,Analytics Suite,SMB,D. Rossi,8,621.05,0.04,4026.15
101031,2024-09-10,North America,Mexico,Electronics,Monitor,Consumer,F. Larsson,2,209.91,0.0,354.38
100360,2024-09-11,Europe,Spain,Office Supplies,Notebook,SMB,B. Nguyen,1,7.58,0.06,6.01
100106,2024-09-11,North America,Mexico,Software,Analytics Suite,SMB,E. Haddad,3,605.88,0.08,1411.55
100995,2024-09-11,Europe,France,Office Supplies,Notebook,Consumer,C. Okafor,4,8.06,0.06,25.58
100354,2024-09-12,Europe,Spain,Office Supplies,Notebook,Consumer,C. Okafor,2,7.86,0.05,12.61
100698,2024-09-12,Asia Pacific,Australia,Office Supplies,Notebook,SMB,A. Fischer,2,7.81,0.05,12.53
100083,2024-09-13,Latin America,Argentina,Office Supplies,Pen Set,Enterprise,D. Rossi,18,13.76,0.19,169.35
101069,2024-09-13,Asia Pacific,Australia,Furniture,Office Chair,Enterprise,B. Nguyen,18,206.59,0.09,2856.44
100987,2024-09-13,North America,Canada,Electronics,Laptop,SMB,F. Larsson,6,963.95,0.02,4784.47
101095,2024-09-14,North America,Mexico,Electronics,Laptop,Enterprise,A. Fischer,11,915.14,0.09,7732.56
101327,2024-09-15,Europe,Spain,Furniture,Standing Desk,Consumer,E. Haddad,3,508.87,0.03,1249.98
100455,2024-09-15,Europe,United Kingdom,Software,Security Suite,SMB,F. Larsson,3,380.37,0.0,963.23
100104,2024-09-16,North America,Canada,Electronics,Smartphone,Consumer,B. Nguyen,2,748.42,0.17,1048.71
101387,2024-09-16,Asia Pacific,India,Electronics,Smartphone,SMB,E. Haddad,3,701.7,0.14,1528.17
101389,2024-09-17,Europe,United Kingdom,Electronics,Monitor,SMB,A. Fischer,4,245.77,0.0,829.83
100577,2024-09-18,North America,Canada,Electronics,Smartphone,SMB,D. Rossi,3,686.6,0.11,1547.45
101265,2024-09-19,North America,United States,Electronics,Monitor,SMB,A. Fischer,5,250.62,0.09,962.56
100084,2024-09-19,Europe,Spain,Electronics,Smartphone,SMB,C. Okafor,4,673.69,0.08,2092.71
100668,2024-09-19,Europe,Italy,Software,CRM License,SMB,C. Okafor,1,324.91,0.12,241.35
100603,2024-09-19,Europe,Italy,Office Supplies,Notebook,Enterprise,A. Fischer,19,8.42,0.12,118.84
100459,2024-09-20,North America,Canada,Electronics,Smartphone,Consumer,D. Rossi,2,776.36,0.03,1271.35
100197,2024-09-20,North America,Canada,Software,Analytics Suite,Consumer,C. Okafor,3,608.4,0.13,1340.39
100381,2024-09-20,Asia Pacific,Singapore,Software,Analytics Suite,Enterprise,E. Haddad,11,556.33,0.22,4029.23
100048,2024-09-20,Europe,Italy,Furniture,Bookshelf,Consumer,B. Nguyen,1,153.98,0.0,129.98
100373,2024-09-20,North America,United States,Software,CRM License,SMB,C. Okafor,5,352.14,0.09,1352.47
100497,2024-09-20,Europe,Germany,Software,CRM License,Enterprise,B. Nguyen,5,326.45,0.13,1198.69
100422,2024-09-21,North America,Mexico,Office Supplies,Stapler,Consumer,A. Fischer,3,11.79,0.01,29.56
101236,2024-09-21,North America,Canada,Office Supplies,Printer Paper,SMB,A. Fischer,5,23.38,0.03,95.72
100165,2024-09-21,Europe,Germany,Electronics,Laptop,SMB,D. Rossi,7,998.24,0.08,5426.54
100215,2024-09-22,Europe,Spain,Electronics,Monitor,Enterprise,C. Okafor,7,220.18,0.09,1183.91
100239,2024-09-23,Latin America,Chile,Office Supplies,Printer Paper,Consumer,F. Larsson,1,24.06,0.0,20.31
100858,2024-09-23,Europe,Spain,Electronics,Laptop,SMB,F. Larsson,4,898.21,0.11,2699.17
100873,2024-09-23,Europe,United Kingdom,Software,CRM License,SMB,D. Rossi,4,358.16,0.06,1136.75
100879,2024-09-24,Europe,Spain,Software,CRM License,Consumer,A. Fischer,1,349.44,0.01,292.02
100536,2024-09-24,Europe,Germany,Office Supplies,Stapler,Consumer,A. Fischer,2,11.8,0.03,19.32
101398,2024-09-24,Europe,Italy,Electronics,Smartphone,Consumer,C. Okafor,4,777.39,0.05,2493.59
100701,2024-09-25,North America,United States,Electronics,Smartphone,SMB,C. Okafor,7,717.33,0.12,3729.94
100999,2024-09-25,North America,Canada,Electronics,Monitor,SMB,C. Okafor,7,248.78,0.1,1322.99
100949,2024-09-26,Asia Pacific,Japan,Electronics,Headphones,Enterprise,A. Fischer,13,136.17,0.18,1225.29
100724,2024-09-28,North America,Mexico,Electronics,Monitor,SMB,B. Nguyen,2,277.07,0.1,420.98
100862,2024-09-28,North America,United States,Electronics,Headphones,SMB,E. Haddad,6,130.47,0.08,607.93
100982,2024-09-29,Europe,Italy,Furniture,Standing Desk,SMB,B. Nguyen,6,460.41,0.0,2331.84
100164,2024-09-29,North America,Canada,Electronics,Smartphone,SMB,F. Larsson,5,685.05,0.06,2717.83
101161,2024-09-29,North America,Mexico,Software,Analytics Suite,SMB,A. Fischer,3,632.7,0.0,1602.22
100529,2024-09-30,North America,United States,Office Supplies,Printer Paper,Consumer,C. Okafor,2,25.14,0.0,42.44
100405,2024-09-30,North America,Mexico,Software,Security Suite,Consumer,B. Nguyen,3,489.73,0.08,1140.95
101081,2024-09-30,Asia Pacific,Singapore,Electronics,Monitor,SMB,E. Haddad,5,251.15,0.0,1060.0
100310,2024-09-30,Asia Pacific,India,Office Supplies,Printer Paper,SMB,A. Fischer,2,24.95,0.0,42.12
101348,2024-10-01,Asia Pacific,India,Software,Security Suite,SMB,D. Rossi,5,420.69,0.14,1483.35
100365,2024-10-01,North America,United States,Furniture,Bookshelf,Enterprise,E. Haddad,9,152.5,0.16,945.38
100177,2024-10-01,Europe,Germany,Office Supplies,Pen Set,Enterprise,E. Haddad,6,16.08,0.1,71.2
101234,2024-10-01,North America,Mexico,Electronics,Smartphone,SMB,D. Rossi,3,714.76,0.11,1564.9
100720,2024-10-01,Asia Pacific,Singapore,Software,CRM License,SMB,D. Rossi,5,320.03,0.09,1194.03
100923,2024-10-01,Europe,Italy,Furniture,Bookshelf,Enterprise,E. Haddad,9,160.61,0.12,1043.07
101166,2024-10-01,Asia Pacific,Australia,Electronics,Monitor,Enterprise,E. Haddad,6,242.29,0.11,1060.94
100423,2024-10-01,Europe,France,Electronics,Monitor,SMB,D. Rossi,3,232.33,0.06,537.24
101190,2024-10-02,North America,United States,Software,CRM License,SMB,D. Rossi,3,332.84,0.0,818.79
100834,2024-10-03,Asia Pacific,Australia,Office Supplies,Notebook,Enterprise,F. Larsson,10,7.87,0.05,61.31
100058,2024-10-03,North America,United States,Furniture,Standing Desk,SMB,C. Okafor,4,436.9,0.01,1418.7
100938,2024-10-03,Europe,Italy,Office Supplies,Pen Set,SMB,C. Okafor,2,14.34,0.0,23.52
100280,2024-10-03,Europe,Germany,Furniture,Standing Desk,Consumer,A. Fischer,4,477.4,0.0,1565.87
100454,2024-10-03,Europe,France,Electronics,Laptop,SMB,E. Haddad,3,982.74,0.05,2296.66
100855,2024-10-04,Asia Pacific,Australia,Office Supplies,Stapler,Enterprise,E. Haddad,6,11.64,0.13,49.82
100250,2024-10-04,North America,United States,Electronics,Laptop,Enterprise,F. Larsson,10,913.09,0.2,5989.87
101004,2024-10-04,North America,Mexico,Furniture,Office Chair,SMB,E. Haddad,5,220.78,0.09,823.73
100792,2024-10-04,Asia Pacific,Japan,Furniture,Office Chair,Consumer,B. Nguyen,2,212.01,0.09,316.4
100476,2024-10-06,Asia Pacific,India,Furniture,Standing Desk,Enterprise,C. Okafor,13,475.06,0.16,4253.88
100332,2024-10-08,Asia Pacific,Australia,Office Supplies,Stapler,SMB,D. Rossi,3,11.53,0.14,24.39
101124,2024-10-08,Europe,Spain,Electronics,Laptop,Enterprise,F. Larsson,10,965.27,0.04,7598.61
100567,2024-10-08,Asia Pacific,Singapore,Electronics,Headphones,Enterprise,A. Fischer,9,129.29,0.06,896.91
101393,2024-10-09,Asia Pacific,Australia,Furniture,Standing Desk,Consumer,D. Rossi,2,475.0,0.13,677.73
100880,2024-10-09,Asia Pacific,India,Furniture,Bookshelf,SMB,C. Okafor,3,144.08,0.01,350.89
100899,2024-10-09,Asia Pacific,India,Office Supplies,Printer Paper,Consumer,D. Rossi,4,22.87,0.01,74.26
100902,2024-10-10,Europe,France,Furniture,Standing Desk,Consumer,F. Larsson,1,476.06,0.03,378.66
100304,2024-10-10,North America,Mexico,Electronics,Headphones,Consumer,F. Larsson,1,124.33,0.15,86.66
100143,2024-10-10,Asia Pacific,Japan,Office Supplies,Notebook,SMB,E. Haddad,3,7.9,0.09,17.68
100393,2024-10-10,Europe,Italy,Electronics,Laptop,SMB,E. Haddad,1,903.46,0.1,666.75
100983,2024-10-10,Europe,Spain,Electronics,Smartphone,Consumer,E. Haddad,1,763.08,0.01,619.47
100323,2024-10-11,North America,Mexico,Office Supplies,Stapler,SMB,B. Nguyen,7,12.01,0.1,62.04
101057,2024-10-12,Asia Pacific,Singapore,Electronics,Headphones,Consumer,F. Larsson,6,128.19,0.03,611.77
100636,2024-10-14,North America,United States,Electronics,Smartphone,Consumer,C. Okafor,2,750.76,0.05,1169.68
100074,2024-10-14,North America,United States,Electronics,Headphones,SMB,A. Fischer,6,115.33,0.04,544.73
101384,2024-10-14,Latin America,Argentina,Office Supplies,Pen Set,SMB,C. Okafor,3,13.44,0.05,31.41
100491,2024-10-14,North America,Canada,Office Supplies,Printer Paper,Enterprise,D. Rossi,10,23.66,0.16,162.97
101246,2024-10-15,North America,Canada,Electronics,Headphones,SMB,F. Larsson,1,128.11,0.07,97.7
100502,2024-10-15,Latin America,Chile,Furniture,Bookshelf,SMB,D. Rossi,4,172.2,0.0,564.82
100468,2024-10-16,Europe,Spain,Furniture,Office Chair,SMB,B. Nguyen,5,192.71,0.1,711.1
100576,2024-10-16,Latin America,Argentina,Software,Security Suite,SMB,D. Rossi,2,365.95,0.11,534.14
100881,2024-10-16,Latin America,Brazil,Electronics,Monitor,SMB,F. Larsson,7,227.82,0.14,1124.61
100031,2024-10-17,North America,Canada,Office Supplies,Stapler,Enterprise,A. Fischer,12,12.1,0.16,100.01
100233,2024-10-17,North America,Canada,Electronics,Laptop,SMB,E. Haddad,3,924.28,0.0,2273.73
100447,2024-10-18,Europe,France,Office Supplies,Pen Set,SMB,B. Nguyen,2,14.76,0.08,22.27
100340,2024-10-18,Europe,United Kingdom,Office Supplies,Printer Paper,Enterprise,E. Haddad,9,24.92,0.04,176.55
100219,2024-10-18,Asia Pacific,Singapore,Furniture,Office Chair,SMB,A. Fischer,3,199.64,0.14,422.36
100386,2024-10-18,North America,Canada,Electronics,Laptop,SMB,B. Nguyen,4,971.44,0.0,3186.32
100546,2024-10-19,Asia Pacific,Japan,Software,CRM License,SMB,B. Nguyen,5,329.02,0.06,1268.04
100004,2024-10-20,Asia Pacific,Singapore,Office Supplies,Stapler,Consumer,D. Rossi,1,13.08,0.0,10.73
100035,2024-10-20,North America,Canada,Electronics,Laptop,Consumer,D. Rossi,3,1025.28,0.01,2496.97
101080,2024-10-20,North America,United States,Software,Security Suite,Enterprise,E. Haddad,14,380.87,0.14,3760.25
100395,2024-10-21,North America,Mexico,Electronics,Smartphone,Enterprise,F. Larsson,7,679.54,0.12,3432.49
100059,2024-10-21,North America,Mexico,Software,CRM License,Enterprise,C. Okafor,5,355.87,0.16,1225.62
100439,2024-10-22,North America,Mexico,Electronics,Smartphone,SMB,A. Fischer,4,831.04,0.0,2725.81
100123,2024-10-23,North America,Canada,Electronics,Smartphone,Enterprise,C. Okafor,10,643.23,0.14,4536.06
100854,2024-10-23,North America,Canada,Electronics,Smartphone,Enterprise,A. Fischer,9,745.3,0.16,4620.26
100957,2024-10-23,North America,Mexico,Electronics,Laptop,Enterprise,A. Fischer,13,939.61,0.18,8213.32
100883,2024-10-23,North America,Mexico,Furniture,Standing Desk,Enterprise,C. Okafor,8,463.62,0.22,2372.25
100809,2024-10-25,North America,Mexico,Electronics,Monitor,SMB,D. Rossi,6,210.87,0.06,975.23
101306,2024-10-25,Asia Pacific,Japan,Electronics,Headphones,SMB,E. Haddad,5,141.66,0.0,580.81
100445,2024-10-25,Asia Pacific,Singapore,Software,Security Suite,Enterprise,D. Rossi,7,399.11,0.18,1878.53
100950,2024-10-27,Asia Pacific,Australia,Electronics,Monitor,Enterprise,C. Okafor,16,240.23,0.12,2773.6
101130,2024-10-27,Europe,Germany,Electronics,Laptop,SMB,C. Okafor,4,1010.1,0.15,2816.16
100224,2024-10-29,Asia Pacific,Japan,Furniture,Office Chair,SMB,A. Fischer,3,223.31,0.02,538.36
100941,2024-10-29,Asia Pacific,Australia,Furniture,Standing Desk,Consumer,C. Okafor,2,503.17,0.14,709.67
100312,2024-10-30,Europe,Italy,Furniture,Office Chair,SMB,C. Okafor,1,213.09,0.11,155.51
100693,2024-10-31,North America,Mexico,Software,Security Suite,Consumer,C. Okafor,1,422.1,0.08,318.43
100288,2024-10-31,North America,United States,Software,CRM License,SMB,D. Rossi,4,366.51,0.05,1142.05
100811,2024-10-31,Europe,Spain,Electronics,Laptop,Consumer,A. Fischer,3,957.68,0.1,2120.3
101278,2024-10-31,Asia Pacific,India,Electronics,Laptop,Consumer,F. Larsson,2,938.73,0.0,1539.52
100819,2024-11-01,North America,Mexico,Electronics,Laptop,SMB,C. Okafor,1,928.64,0.05,744.69
100252,2024-11-03,North America,United States,Electronics,Smartphone,SMB,F. Larsson,5,766.36,0.04,3105.1
100246,2024-11-05,Europe,Spain,Office Supplies,Stapler,Consumer,B. Nguyen,2,11.75,0.05,18.84
101058,2024-11-05,North America,United States,Electronics,Headphones,Consumer,C. Okafor,4,124.63,0.0,420.81
100585,2024-11-05,North America,Mexico,Office Supplies,Notebook,SMB,E. Haddad,5,7.92,0.08,30.75
101103,2024-11-06,Latin America,Argentina,Electronics,Smartphone,Enterprise,A. Fischer,6,754.01,0.1,3436.95
100184,2024-11-07,Asia Pacific,Singapore,Furniture,Bookshelf,SMB,F. Larsson,2,151.52,0.1,230.22
100329,2024-11-07,Asia Pacific,Japan,Software,Security Suite,SMB,E. Haddad,6,431.35,0.03,2119.12
100376,2024-11-07,Asia Pacific,Singapore,Electronics,Laptop,SMB,E. Haddad,9,895.16,0.03,6596.55
101010,2024-11-07,North America,Mexico,Furniture,Standing Desk,SMB,A. Fischer,4,513.05,0.04,1663.0
100549,2024-11-08,Europe,France,Software,Analytics Suite,SMB,F. Larsson,4,648.78,0.09,1993.43
100179,2024-11-08,North America,Canada,Furniture,Standing Desk,Consumer,F. Larsson,2,503.8,0.04,816.51
101294,2024-11-08,Europe,Spain,Software,Security Suite,SMB,F. Larsson,3,421.18,0.07,991.91
100475,2024-11-08,Asia Pacific,Japan,Furniture,Standing Desk,SMB,F. Larsson,4,426.8,0.04,1383.43
100380,2024-11-08,Europe,Italy,Software,Analytics Suite,Enterprise,C. Okafor,6,601.84,0.09,2773.8
101126,2024-11-09,Europe,United Kingdom,Office Supplies,Pen Set,Consumer,D. Rossi,1,14.85,0.03,12.16
100075,2024-11-09,Latin America,Brazil,Office Supplies,Printer Paper,SMB,B. Nguyen,3,25.01,0.08,58.27
101205,2024-11-10,Asia Pacific,Japan,Electronics,Laptop,Enterprise,B. Nguyen,5,914.63,0.09,3512.84
101050,2024-11-10,Asia Pacific,Singapore,Software,CRM License,Enterprise,E. Haddad,11,325.72,0.1,2721.96
100202,2024-11-10,Asia Pacific,India,Electronics,Smartphone,Enterprise,B. Nguyen,11,686.68,0.2,5100.81
100137,2024-11-11,North America,Canada,Furniture,Standing Desk,Consumer,C. Okafor,3,509.25,0.0,1289.6
100299,2024-11-11,North America,Canada,Electronics,Laptop,Enterprise,E. Haddad,6,985.77,0.04,4792.92
100654,2024-11-11,North America,United States,Electronics,Monitor,Consumer,B. Nguyen,5,239.89,0.01,1002.35
100914,2024-11-13,Europe,Spain,Electronics,Laptop,SMB,C. Okafor,2,1037.11,0.0,1750.88
100200,2024-11-13,North America,United States,Electronics,Smartphone,Enterprise,D. Rossi,14,733.37,0.15,7366.68
101014,2024-11-13,Europe,United Kingdom,Electronics,Smartphone,Consumer,F. Larsson,4,708.37,0.04,2296.11
100681,2024-11-14,Asia Pacific,Singapore,Software,Analytics Suite,SMB,E. Haddad,4,545.76,0.04,1769.03
101193,2024-11-14,Europe,United Kingdom,Electronics,Smartphone,Consumer,A. Fischer,2,699.63,0.11,1051.21
100752,2024-11-15,Europe,Spain,Furniture,Standing Desk,Enterprise,B. Nguyen,8,472.13,0.07,2965.08
100474,2024-11-15,Europe,Spain,Software,CRM License,Enterprise,F. Larsson,9,360.16,0.13,2380.45
100688,2024-11-15,North America,Canada,Electronics,Monitor,Enterprise,E. Haddad,8,216.93,0.19,1186.58
101356,2024-11-15,North America,United States,Furniture,Bookshelf,SMB,F. Larsson,3,160.65,0.07,378.34
101240,2024-11-16,Europe,Italy,Electronics,Smartphone,SMB,E. Haddad,5,729.81,0.09,2803.0
100584,2024-11-16,Asia Pacific,India,Electronics,Monitor,SMB,A. Fischer,4,239.75,0.06,760.94
100910,2024-11-18,Europe,Spain,Furniture,Standing Desk,SMB,C. Okafor,1,462.39,0.03,378.6
100635,2024-11-18,Europe,France,Office Supplies,Stapler,SMB,D. Rossi,4,11.75,0.09,36.1
100975,2024-11-18,North America,Mexico,Electronics,Headphones,Consumer,A. Fischer,3,134.59,0.0,340.83
100366,2024-11-19,Europe,Spain,Electronics,Monitor,Enterprise,E. Haddad,9,219.42,0.21,1316.88
101049,2024-11-19,Asia Pacific,Australia,Office Supplies,Printer Paper,SMB,A. Fischer,4,26.28,0.14,76.31
100188,2024-11-19,North America,Canada,Electronics,Laptop,Consumer,C. Okafor,1,1008.57,0.0,851.35
101376,2024-11-20,Asia Pacific,Japan,Furniture,Bookshelf,SMB,F. Larsson,4,162.9,0.09,500.52
100859,2024-11-21,Europe,Germany,Office Supplies,Printer Paper,Consumer,D. Rossi,3,24.81,0.19,50.89
100911,2024-11-21,Europe,United Kingdom,Software,Analytics Suite,SMB,C. Okafor,4,602.83,0.08,1872.6
101372,2024-11-21,North America,Mexico,Office Supplies,Stapler,SMB,A. Fischer,3,11.92,0.08,27.77
100319,2024-11-21,Europe,Spain,Office Supplies,Printer Paper,SMB,C. Okafor,3,27.18,0.08,63.32
100727,2024-11-22,North America,Canada,Office Supplies,Notebook,SMB,B. Nguyen,8,7.76,0.07,48.73
101181,2024-11-22,North America,United States,Electronics,Monitor,SMB,A. Fischer,2,223.41,0.12,331.91
100527,2024-11-22,Latin America,Chile,Electronics,Headphones,SMB,C. Okafor,4,130.01,0.07,408.25
100348,2024-11-23,North America,Canada,Furniture,Office Chair,SMB,D. Rossi,4,196.69,0.08,610.99
100282,2024-11-23,Asia Pacific,Singapore,Electronics,Smartphone,Enterprise,E. Haddad,10,674.76,0.15,4841.39
100330,2024-11-23,North America,Mexico,Electronics,Smartphone,Enterprise,C. Okafor,6,709.65,0.1,3234.74
100575,2024-11-23,Europe,Spain,Electronics,Headphones,SMB,D. Rossi,5,128.71,0.0,543.23
101252,2024-11-23,North America,United States,Electronics,Headphones,SMB,B. Nguyen,1,118.66,0.02,98.16
100065,2024-11-25,Europe,United Kingdom,Software,Security Suite,SMB,F. Larsson,1,395.78,0.07,310.7
101270,2024-11-26,Latin America,Chile,Furniture,Standing Desk,Enterprise,D. Rossi,11,463.36,0.24,3269.84
100293,2024-11-26,Latin America,Argentina,Electronics,Smartphone,SMB,C. Okafor,5,737.43,0.07,2894.51
100783,2024-11-27,North America,Mexico,Electronics,Monitor,Enterprise,E. Haddad,6,219.06,0.1,998.52
100523,2024-11-27,North America,Mexico,Electronics,Laptop,Consumer,B. Nguyen,5,804.21,0.01,3360.29
100413,2024-11-27,North America,United States,Office Supplies,Printer Paper,Enterprise,F. Larsson,6,24.15,0.13,106.41
100328,2024-11-28,Asia Pacific,Australia,Office Supplies,Printer Paper,Consumer,E. Haddad,2,24.6,0.01,41.12
100039,2024-11-28,Asia Pacific,India,Software,Security Suite,SMB,E. Haddad,4,426.37,0.11,1281.26
100111,2024-11-28,Latin America,Chile,Electronics,Laptop,SMB,D. Rossi,6,870.73,0.13,3836.68
101295,2024-11-29,North America,United States,Office Supplies,Printer Paper,SMB,B. Nguyen,6,25.1,0.0,127.12
100251,2024-11-29,North America,Canada,Software,Analytics Suite,Enterprise,F. Larsson,10,548.69,0.06,4353.68
100070,2024-11-30,Asia Pacific,Australia,Electronics,Smartphone,Enterprise,C. Okafor,7,719.47,0.11,3783.58
100023,2024-12-01,Europe,Italy,Electronics,Smartphone,SMB,F. Larsson,2,740.74,0.0,1348.15
100284,2024-12-01,North America,Canada,Software,Security Suite,Enterprise,C. Okafor,7,405.61,0.15,2196.18
100892,2024-12-02,Europe,Germany,Electronics,Smartphone,Consumer,F. Larsson,2,729.15,0.07,1234.16
101142,2024-12-03,Asia Pacific,Singapore,Office Supplies,Notebook,Enterprise,A. Fischer,13,7.48,0.14,76.1
101123,2024-12-03,Asia Pacific,India,Furniture,Standing Desk,SMB,F. Larsson,1,503.9,0.01,453.96
100482,2024-12-03,North America,United States,Office Supplies,Printer Paper,SMB,D. Rossi,3,23.28,0.08,58.47
101382,2024-12-04,North America,Mexico,Electronics,Headphones,SMB,B. Nguyen,6,138.77,0.06,712.22
100574,2024-12-04,North America,Mexico,Office Supplies,Stapler,Enterprise,C. Okafor,9,11.26,0.13,80.23
100207,2024-12-04,North America,Canada,Furniture,Office Chair,Enterprise,A. Fischer,9,187.87,0.11,1369.4
100804,2024-12-05,Asia Pacific,India,Office Supplies,Printer Paper,SMB,D. Rossi,6,26.15,0.05,135.64
100829,2024-12-05,Latin America,Brazil,Electronics,Smartphone,Consumer,F. Larsson,4,781.82,0.0,2845.82
100359,2024-12-05,Europe,United Kingdom,Electronics,Headphones,Enterprise,,12,131.33,0.11,1276.37
101220,2024-12-05,Asia Pacific,India,Software,Security Suite,Consumer,B. Nguyen,2,397.14,0.0,722.79
101113,2024-12-05,North America,Canada,Electronics,Laptop,SMB,C. Okafor,4,976.81,0.03,3448.92
100131,2024-12-06,Latin America,Argentina,Office Supplies,Stapler,SMB,F. Larsson,6,12.46,0.05,64.63
100077,2024-12-06,North America,Mexico,Furniture,Standing Desk,SMB,D. Rossi,5,493.75,0.0,2246.56
100932,2024-12-06,North America,Mexico,Software,Security Suite,Enterprise,B. Nguyen,10,404.27,0.16,3090.24
100742,2024-12-07,Europe,United Kingdom,Software,CRM License,Enterprise,D. Rossi,5,359.52,0.12,1439.52
100929,2024-12-07,Europe,France,Electronics,Monitor,Consumer,E. Haddad,3,257.94,0.0,704.18
101186,2024-12-08,North America,United States,Electronics,Headphones,SMB,B. Nguyen,3,112.73,0.12,270.82
101089,2024-12-08,Asia Pacific,India,Electronics,Laptop,SMB,E. Haddad,2,904.03,0.03,1595.97
100105,2024-12-08,Europe,United Kingdom,Furniture,Standing Desk,Enterprise,B. Nguyen,9,500.79,0.22,3199.15
100552,2024-12-09,Latin America,Chile,Electronics,Headphones,Consumer,F. Larsson,2,122.11,0.07,206.68
101133,2024-12-09,North America,Canada,Electronics,Laptop,Consumer,C. Okafor,5,896.17,0.06,3832.92
101286,2024-12-10,Asia Pacific,Australia,Electronics,Smartphone,Enterprise,B. Nguyen,11,738.11,0.07,6871.29
100901,2024-12-11,Asia Pacific,Singapore,Electronics,Headphones,SMB,B. Nguyen,3,130.77,0.04,342.72
100612,2024-12-11,North America,Mexico,Office Supplies,Printer Paper,SMB,E. Haddad,4,25.21,0.03,89.01
